mass_msun,alpha1.35_mc0.2,alpha1.35_mc5,alpha1.35_mc10,alpha2.35_mc0.2,alpha2.35_mc5,alpha2.35_mc10
9.113807886918080214e+01,7.567224945421003148e-05,9.223532842920882397e-05,1.051612131301244481e-04,6.188015606915686610e-06,2.681448454486684032e-05,4.029029781579589810e-05
9.179095318453920527e+01,7.494659480102112341e-05,9.136075743371150130e-05,1.041871800439741520e-04,6.085085036504014159e-06,2.637131800670606350e-05,3.963320225781199828e-05
9.244850441296119925e+01,7.422789823759496004e-05,9.049436690372978786e-05,1.032217808519646376e-04,5.983866555534611109e-06,2.593544359155774425e-05,3.898667678844721377e-05
9.311076605785670779e+01,7.351609305596516080e-05,8.963608266193395910e-05,1.022649471379627131e-04,5.884331687266563805e-06,2.550674220336669748e-05,3.835055543652704399e-05
9.377777186263976716e+01,7.281111318747017058e-05,8.878583115437866410e-05,1.013166108533208377e-04,5.786452428571984630e-06,2.508509666634252419e-05,3.772467472390156042e-05
9.444955581244774123e+01,7.211289319663144763e-05,8.794353944632373279e-05,1.003767043190195859e-04,5.690201242060018442e-06,2.467039169469076372e-05,3.710887363118296452e-05
9.512615213587329777e+01,7.142136827508950732e-05,8.710913521805846611e-05,9.944516022768158051e-05,5.595551048331735091e-06,2.426251386280146077e-05,3.650299356386142382e-05
9.580759530670789559e+01,7.073647423559891931e-05,8.628254676073091360e-05,9.852191164546211073e-05,5.502475218363914934e-06,2.386135157588950247e-05,3.590687831879906417e-05
9.649392004569855885e+01,7.005814750607992718e-05,8.546370297218167740e-05,9.760689201381705926e-05,5.410947566019363287e-06,2.346679504107954958e-05,3.532037405109903492e-05
9.718516132231698634e+01,6.938632512372711069e-05,8.465253335278332715e-05,9.670003515115244825e-05,5.320942340681781072e-06,2.307873623892985938e-05,3.474332924134930831e-05
9.788135435654113792e+01,6.872094472917460270e-05,8.384896800128648260e-05,9.580127525435876146e-05,5.232434220013123205e-06,2.269706889538882397e-05,3.417559466323924787e-05
9.858253462065015071e+01,6.806194456071668173e-05,8.305293761067233374e-05,9.491054690023183193e-05,5.145398302831302578e-06,2.232168845417780315e-05,3.361702335154677742e-05
9.928873784103113564e+01,6.740926344858426866e-05,8.226437346401346861e-05,9.402778504678487568e-05,5.059810102106442226e-06,2.195249204959499718e-05,3.306747057049566288e-05
1.000000000000000000e+02,6.676284080927545746e-05,8.148320743034174844e-05,9.315292503445228133e-05,4.975645538073444608e-06,2.158937847973335593e-05,3.252679378247915945e-05
